#OTU_num	A-low-1-1	A-low-1-2	A-low-1-3	A-low-2-1	A-low-2-2	A-low-2-3	A-low-3-1	A-low-3-2	A-low-3-3	A-low-4-1	A-low-4-2	A-low-4-3	A-high-1-1	A-high-1-2	A-high-1-3	A-high-2-1	A-high-2-2	A-high-2-3	A-high-3-1	A-high-3-2	A-high-3-3	A-high-4-1	A-high-4-2	A-high-4-3	B-low-1-1	B-low-1-2	B-low-1-3	B-low-2-1	B-low-2-2	B-low-2-3	B-low-3-1	B-low-3-2	B-low-3-3	B-low-4-1	B-low-4-2	B-low-4-3	B-high-1-1	B-high-1-2	B-high-1-3	B-high-2-1	B-high-2-2	B-high-2-3	B-high-3-1	B-high-3-2	B-high-3-3	B-high-4-1	B-high-4-2	B-high-4-3	C-low-1-1	C-low-1-2	C-low-1-3	C-low-2-1	C-low-2-2	C-low-2-3	C-low-3-1	C-low-3-2	C-low-3-3	C-low-4-1	C-low-4-2	C-low-4-3	C-high-1-1	C-high-1-2	C-high-1-3	C-high-2-1	C-high-2-2	C-high-2-3	C-high-3-1	C-high-3-2	C-high-3-3	C-high-4-1	C-high-4-2	C-high-4-3	D-low-1-1	D-low-1-2	D-low-1-3	D-low-2-1	D-low-2-2	D-low-2-3	D-low-3-1	D-low-3-2	D-low-3-3	D-low-4-1	D-low-4-2	D-low-4-3	D-high-1-1	D-high-1-2	D-high-1-3	D-high-2-1	D-high-2-2	D-high-2-3	D-high-3-1	D-high-3-2	D-high-3-3	D-high-4-1	D-high-4-2	D-high-4-3
OTU_7795	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7796	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	0	2.16E-05	4.32E-05	0	2.16E-05	0	0	2.16E-05	2.16E-05	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7798	0	0	0	0	0	0	0	0	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7799	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7800	0	2.16E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0
OTU_7801	0	0	0	0	4.32E-05	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7802	0	0	6.48E-05	2.16E-05	0	0	2.16E-05	0	4.32E-05	0	0	0	0	4.32E-05	2.16E-05	0	0	4.32E-05	0	0	2.16E-05	0	0	0	0	2.16E-05	0	0	4.32E-05	0	0	0	4.32E-05	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	2.16E-05	0	4.32E-05	0	2.16E-05	4.32E-05	0	4.32E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	4.32E-05	4.32E-05	0	0	6.48E-05	0	6.48E-05	0	2.16E-05	0	0	0	2.16E-05	6.48E-05	0	0	0	0	0	0	0
OTU_7803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0
OTU_7804	0	0	0	0	0	6.48E-05	0	0	4.32E-05	0	0	6.48E-05	4.32E-05	0	2.16E-05	0	0	2.16E-05	0	0	0	0	6.48E-05	2.16E-05	4.32E-05	0	4.32E-05	0.000324093	0.000151243	0.000259274	6.48E-05	6.48E-05	0.000151243	0.000280881	0.000194456	0.000194456	0	4.32E-05	0	8.64E-05	0	0.000108031	0	8.64E-05	2.16E-05	2.16E-05	0	8.64E-05	0	0	4.32E-05	0	0	0	0	0	2.16E-05	0	0	2.16E-05	2.16E-05	0	0	2.16E-05	0	4.32E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	2.16E-05	0	0.000108031	0.00045373	0	4.32E-05	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0
OTU_7805	0.000345699	0.000388912	0.000388912	0.000280881	0.000216062	0.000345699	0.000324093	0.000388912	0.000388912	0.000237668	0.000302487	0.000410518	0.000280881	0.000432124	0.000367305	0.000475337	0.000432124	0.000410518	0.00045373	0.000388912	8.64E-05	0.000475337	4.32E-05	0.000432124	0.000432124	0.000842642	0.000540155	0.000496943	0.000410518	0.000583368	0.000518549	0.000475337	0.000540155	0.000388912	8.64E-05	0.000518549	0.00017285	0.000194456	0.000151243	0.000237668	0.000129637	0.000129637	0.000302487	0.000367305	0.000345699	8.64E-05	0.000129637	0.000151243	4.32E-05	0.000129637	0.000432124	0.000151243	0.000259274	0.000216062	0.000237668	0.000259274	0.00017285	0.000237668	0.000216062	0.000259274	0.000237668	0.00017285	0.00017285	0.000129637	0.000237668	0.00017285	0.000129637	0.000108031	0.000388912	0.000367305	0.000324093	0.000604974	2.16E-05	2.16E-05	0.000129637	4.32E-05	6.48E-05	6.48E-05	0.000108031	4.32E-05	8.64E-05	0.000194456	4.32E-05	0.000194456	2.16E-05	0.000367305	0.000194456	0.000129637	0.000129637	6.48E-05	4.32E-05	8.64E-05	8.64E-05	0	4.32E-05	4.32E-05
OTU_7806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	2.16E-05	0.000237668	0	0	6.48E-05	4.32E-05	0	0	0	0	0	4.32E-05	0	0	0	0	2.16E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7808	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	4.32E-05	0	2.16E-05	2.16E-05	2.16E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	6.48E-05	0	2.16E-05	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	4.32E-05	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0
OTU_7811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_7813	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	2.16E-05	0	0	0	0	0	0
OTU_7814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7816	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	6.48E-05	0	4.32E-05	0	0	0	2.16E-05	0	0	0	0	2.16E-05	4.32E-05	2.16E-05	0	4.32E-05	2.16E-05	0	4.32E-05	2.16E-05	4.32E-05	0	2.16E-05
OTU_7819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0
OTU_7820	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7822	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7824	0	2.16E-05	0	4.32E-05	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	6.48E-05	0	4.32E-05	0	0	4.32E-05	2.16E-05	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7826	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7827	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7828	4.32E-05	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7829	2.16E-05	2.16E-05	2.16E-05	2.16E-05	2.16E-05	0	0	0	0	4.32E-05	4.32E-05	2.16E-05	2.16E-05	8.64E-05	0.000108031	4.32E-05	8.64E-05	6.48E-05	8.64E-05	0.000108031	6.48E-05	2.16E-05	0.000129637	0.000108031	0	4.32E-05	4.32E-05	0.000108031	0.000108031	4.32E-05	4.32E-05	2.16E-05	2.16E-05	6.48E-05	8.64E-05	4.32E-05	6.48E-05	0	4.32E-05	2.16E-05	0	6.48E-05	0	6.48E-05	4.32E-05	2.16E-05	0	4.32E-05	0	4.32E-05	2.16E-05	4.32E-05	2.16E-05	2.16E-05	0	2.16E-05	4.32E-05	0	2.16E-05	2.16E-05	0	2.16E-05	0	2.16E-05	2.16E-05	0	4.32E-05	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0
OTU_7830	0	0	2.16E-05	0	4.32E-05	0	0	4.32E-05	4.32E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	6.48E-05	2.16E-05	2.16E-05	2.16E-05	4.32E-05	4.32E-05	0	0	0	2.16E-05	0	4.32E-05	0	2.16E-05	4.32E-05	0	0	2.16E-05	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	0	4.32E-05	0	0	0	2.16E-05	4.32E-05	0	0	0	0	4.32E-05	0	0	2.16E-05	0	0	4.32E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7833	0	2.16E-05	0	0	0	0	0	4.32E-05	0	0	2.16E-05	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0
OTU_7834	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	2.16E-05	4.32E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7835	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	4.32E-05	0	0	2.16E-05	0	0	2.16E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0
OTU_7836	0	6.48E-05	2.16E-05	0	4.32E-05	0	0	0	0	4.32E-05	0	2.16E-05	2.16E-05	0	4.32E-05	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	2.16E-05	4.32E-05	4.32E-05	0	4.32E-05	6.48E-05	0	4.32E-05	0	0	0	2.16E-05	4.32E-05	0	6.48E-05	4.32E-05	0	0	2.16E-05	0	0	0	0	8.64E-05	0	0.000108031	6.48E-05	0.00017285	4.32E-05	6.48E-05	8.64E-05	0.000129637	0.000151243	0.000108031	4.32E-05	0.000108031	0.000108031	0.000151243	2.16E-05	0.000108031	8.64E-05	0.000108031	4.32E-05	0.000194456	0.000108031	8.64E-05	0.000194456	0	0	2.16E-05	0	0	0	2.16E-05	0	0	6.48E-05	0	8.64E-05	2.16E-05	4.32E-05	2.16E-05	8.64E-05	8.64E-05	6.48E-05	2.16E-05	0.000129637	0	2.16E-05	4.32E-05	6.48E-05
OTU_7837	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	4.32E-05	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7838	2.16E-05	0	0	0	0	0	0	2.16E-05	2.16E-05	0	4.32E-05	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	4.32E-05	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0
OTU_7841	0	0	0	0	0	0	0	2.16E-05	0	0	0	4.32E-05	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7842	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	0	2.16E-05	4.32E-05	0	0	0	0	0	2.16E-05	0	0	4.32E-05	0	2.16E-05	2.16E-05	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	8.64E-05	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7843	2.16E-05	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	2.16E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	2.16E-05	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0
OTU_7844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_7845	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	4.32E-05	0	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0
OTU_7846	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
